fighter_id,fight_id,result,event,round,time_sec,opponent_name,fighter_name,method_type,method_specific
b0550072e5f0afa7,2eb4d3172c1f8ec1,win,K-1 Hero's 4,2,101,Tokimitsu Ishizawa,Yoshihiro Akiyama,SUB,Gi Choke
b0550072e5f0afa7,7883d46d372aaec2,win,K-1 Hero's Seoul,1,211,Masakatsu Okuda,Yoshihiro Akiyama,KO/TKO,Punches
b0550072e5f0afa7,a4cacfd8d5bec345,win,K-1 World MAX 2005 Champions Challenge,1,167,Michael Lerma,Yoshihiro Akiyama,KO/TKO,Punches
b0550072e5f0afa7,e92d4aa522ad4307,win,K-1 Hero's 2,1,59,Carl Toomey,Yoshihiro Akiyama,SUB,Armbar
b0550072e5f0afa7,87cca96b1ca170d5,loss,K-1 Hero's 1,1,144,Jerome LeBanner,Yoshihiro Akiyama,KO/TKO,Knee
b0550072e5f0afa7,00d1e67bbc3d797e,win,K-1 Dynamite!! 2004,1,114,Francois Botha,Yoshihiro Akiyama,SUB,Armbar
1fc64507a0cb38cf,1cb7138b107b93b5,loss,UFC 243: Whittaker vs. Adesanya,3,300,Jake Matthews,Rostem Akman,U-DEC,
1fc64507a0cb38cf,93330422e1f2e0be,loss,UFC Fight Night: Gustafsson vs. Smith,3,300,Sergey Khandozhko,Rostem Akman,U-DEC,
38b50fd1e1b5b656,03c2cebad8d8c012,loss,UFC 104: Machida vs Shogun,3,300,Kyle Kingsbury,Razak Al-Hassan,S-DEC,
38b50fd1e1b5b656,d8f64b001cd590fa,loss,UFC Fight Night - Fight for the Troops,1,244,Steve Cantwell,Razak Al-Hassan,SUB,Armbar
597499ac7a5aac62,bbe0f3653de9f6a8,win,UFC Fight Night: Evloev vs. Murphy,3,300,Shem Rock,Abdul-Kareem Al-Selwady,U-DEC,
597499ac7a5aac62,ba8f219260e212f8,loss,UFC Fight Night: Rozenstruik vs. Gaziev,3,49,Loik Radzhabov,Abdul-Kareem Al-Selwady,KO/TKO,Punch
597499ac7a5aac62,e8838908c0d6a875,win,DWCS 7.2,3,300,George Hardwick,Abdul-Kareem Al-Selwady,U-DEC,
1cf1310684a841f5,2fec2ba8ea346a3a,loss,UFC 112: Invincible,3,300,Jon Madsen,Mostapha Al-Turk,U-DEC,
1cf1310684a841f5,3b44d0179f94726c,loss,UFC 99: The Comeback,1,186,Mirko Filipovic,Mostapha Al-Turk,KO/TKO,Punches
1cf1310684a841f5,b3f4583109b429af,loss,UFC 92: The Ultimate 2008,1,277,Cheick Kongo,Mostapha Al-Turk,KO/TKO,Elbows
7578cc6bd750206b,49b0a1f8367b9074,loss,DWCS 3.8,3,274,William Knight,Herdem Alacabek,KO/TKO,Punches
2144954270be834d,b30407b833e96f96,loss,Strikeforce - Young Guns 3,2,101,Adam Antolin,Javi Alanis,KO/TKO,
1897b7b913736a7c,7d51649373d42571,loss,UFC Fight Night: Machado Garry vs. Prates,3,300,Da'Mon Blackshear,Alatengheili,U-DEC,
1897b7b913736a7c,63605e9f3e71d738,win,UFC Fight Night: Barboza vs. Murphy,3,300,Kleydson Rodrigues,Alatengheili,U-DEC,
1897b7b913736a7c,a74a8c1e0a49070d,loss,UFC Fight Night: Yusuff vs. Barboza,3,300,Chris Gutierrez,Alatengheili,U-DEC,
1897b7b913736a7c,6010f681e54ba2cd,win,UFC 279: Diaz vs. Ferguson,3,300,Chad Anheliger,Alatengheili,U-DEC,
1897b7b913736a7c,fb7ebdda8658fa05,win,UFC Fight Night: Luque vs. Muhammad,1,47,Kevin Croom,Alatengheili,KO/TKO,Punches
1897b7b913736a7c,178756c3cb23b884,draw,UFC Fight Night: Smith vs. Spann,3,300,Gustavo Lopez,Alatengheili,U-DEC,
1897b7b913736a7c,ac6b2a5f24c2b8bd,loss,UFC Fight Night: Holm vs. Aldana,3,300,Casey Kenney,Alatengheili,U-DEC,
1897b7b913736a7c,15aa55a91cf848cf,win,UFC Fight Night: Edgar vs. The Korean Zombie,3,300,Ryan Benoit,Alatengheili,S-DEC,
1897b7b913736a7c,2e001d8c2f6106fc,win,UFC Fight Night: Andrade vs. Zhang,3,300,Batgerel Danaa,Alatengheili,U-DEC,
6d35bf94f7d30241,dbbf8334a2600895,loss,UFC Fight Night: Bautista vs. Oliveira,3,300,Kyoji Horiguchi,Amir Albazi,U-DEC,
6d35bf94f7d30241,799acf3ae8a5df0a,loss,UFC Fight Night: Moreno vs. Albazi,5,300,Brandon Moreno,Amir Albazi,U-DEC,
6d35bf94f7d30241,d7ae0993c7a378ee,win,UFC Fight Night: Kara-France vs. Albazi,5,300,Kai Kara-France,Amir Albazi,S-DEC,
6d35bf94f7d30241,d95eeba3de7ecac5,win,UFC Fight Night: Cannonier vs. Strickland,3,133,Alessandro Costa,Amir Albazi,KO/TKO,Punch
6d35bf94f7d30241,6b9f82291930bfec,win,UFC 278: Usman vs. Edwards,1,274,Francisco Figueiredo,Amir Albazi,SUB,Rear Naked Choke
6d35bf94f7d30241,aaf45b095452be23,win,UFC 257: Poirier vs. McGregor,3,300,Zhalgas Zhumagulov,Amir Albazi,U-DEC,
6d35bf94f7d30241,b9b0da84b243213f,win,UFC Fight Night: Figueiredo vs. Benavidez 2,1,282,Malcolm Gordon,Amir Albazi,SUB,Triangle Choke
9b28292abe3166d5,b48fdc15154b542e,loss,Strikeforce - Diaz vs. Daley,1,106,Virgil Zwicker,Brett Albee,KO/TKO,
7bd94b60d7521e4a,9cb8fe20b05d886e,loss,UFC on FOX: Johnson vs Moraga,2,169,Yaotzin Meza,John Albert,SUB,Rear Naked Choke
7bd94b60d7521e4a,f0cf2ca8e5c621a8,loss,UFC on FOX: Henderson vs Diaz,1,299,Scott Jorgensen,John Albert,SUB,Rear Naked Choke
7bd94b60d7521e4a,8e4439cdc98d0644,loss,The Ultimate Fighter: Live Finale,1,258,Erik Perez,John Albert,SUB,Armbar
7bd94b60d7521e4a,74e92a66b29674a9,loss,UFC on FUEL TV: Sanchez vs Ellenberger,1,225,Ivan Menjivar,John Albert,SUB,Rear Naked Choke
7bd94b60d7521e4a,72481ce1897251cd,win,The Ultimate Fighter: Team Bisping vs Team Miller Finale,1,69,Dustin Pague,John Albert,KO/TKO,Punches
c482c8605455a213,9ba051e0f5674108,loss,UFC Fight Night: Ngannou vs. Dos Santos,1,218,Maurice Greene,Junior Albini,KO/TKO,Punch
c482c8605455a213,491b7d974254596d,loss,UFC Fight Night: Assuncao vs. Moraes 2,2,54,Jairzinho Rozenstruik,Junior Albini,KO/TKO,Kick
c482c8605455a213,3dcb1a7b081afbe1,loss,UFC 224: Nunes vs. Pennington,1,105,Aleksei Oleinik,Junior Albini,SUB,Ezekiel Choke
c482c8605455a213,603354ffe9cc0755,loss,UFC Fight Night: Poirier vs. Pettis,3,300,Andrei Arlovski,Junior Albini,U-DEC,
c482c8605455a213,d83ae4a2e117b775,win,UFC Fight Night: Weidman vs. Gastelum,1,171,Timothy Johnson,Junior Albini,KO/TKO,Punch
184b955181bdef52,f3c33d0b7a087eaf,loss,UFC 13: The Ultimate Force,1,31,Tito Ortiz,Wes Albritton,KO/TKO,Punches
e76d9f656ceb82ab,4ea4d0a73a90bfb0,loss,UFC Fight Night: Maia vs. Askren,3,300,Loma Lookboonmee,Aleksandra Albu,S-DEC,
e76d9f656ceb82ab,a9184def876faec6,loss,UFC Fight Night: Ngannou vs. Velasquez,1,61,Emily Whitmire,Aleksandra Albu,SUB,Rear Naked Choke
e76d9f656ceb82ab,e80a8338d86e730b,win,UFC 214: Cormier vs. Jones 2,3,300,Kailin Curran,Aleksandra Albu,U-DEC,
e76d9f656ceb82ab,6e652cbaaa406598,win,UFC Fight Night: Gonzaga vs Cro Cop 2,2,214,Izabela Badurek,Aleksandra Albu,SUB,Guillotine Choke
dd1b90eea08887f6,3638be8341b7124c,loss,Meca 5,1,377,Anderson Silva,Israel Albuquerque,KO/TKO,Punches
39f62b833e4cf126,773c36a7891b8567,win,Strikeforce - Young Guns,3,180,Mario Rivera,Juan Alcain,U-DEC,
2f95a3c6d58b2aad,3e0090669d51415f,loss,UFC Fight Night: Gaethje vs. Vick,2,61,Cory Sandhagen,Iuri Alcantara,KO/TKO,Punches
2f95a3c6d58b2aad,fa77134e0d90da3b,win,UFC Fight Night: Machida vs. Anders,1,66,Joe Soto,Iuri Alcantara,KO/TKO,Punches
2f95a3c6d58b2aad,1ed266bed8005bbe,loss,UFC Fight Night: Swanson vs. Ortega,3,300,Alejandro Perez,Iuri Alcantara,U-DEC,
2f95a3c6d58b2aad,cb2844bb15d22cc6,loss,UFC 212: Aldo vs. Holloway,1,108,Brian Kelleher,Iuri Alcantara,SUB,Guillotine Choke
2f95a3c6d58b2aad,4804776154430aad,win,UFC 209: Woodley vs. Thompson 2,2,193,Luke Sanders,Iuri Alcantara,SUB,Kneebar
2f95a3c6d58b2aad,2f9a8807807b80d6,win,UFC 204: Bisping vs. Henderson,1,119,Brad Pickett,Iuri Alcantara,SUB,Triangle Choke
2f95a3c6d58b2aad,4ce0a62cdad7bf32,loss,UFC on FOX: Johnson vs. Bader,3,300,Jimmie Rivera,Iuri Alcantara,U-DEC,
2f95a3c6d58b2aad,7c9830ee4835f757,win,UFC 190: Rousey vs Correia,3,300,Leandro Issa,Iuri Alcantara,U-DEC,
2f95a3c6d58b2aad,c7cbf6b47051fa7d,loss,UFC Fight Night: Bigfoot vs Mir,3,300,Frankie Saenz,Iuri Alcantara,U-DEC,
2f95a3c6d58b2aad,36c2ce10809f17b3,win,UFC Fight Night: Bigfoot vs Arlovski,3,300,Russell Doane,Iuri Alcantara,U-DEC,
2f95a3c6d58b2aad,2133f8798f089140,win,UFC Fight Night: Munoz vs Mousasi,1,25,Vaughan Lee,Iuri Alcantara,KO/TKO,Punch
2f95a3c6d58b2aad,01d4d1d8bcb014cf,win,UFC Fight Night: Machida vs Mousasi,3,300,Wilson Reis,Iuri Alcantara,S-DEC,
2f95a3c6d58b2aad,751f2796809d2a6f,loss,UFC Fight Night: Shogun vs Sonnen,3,300,Urijah Faber,Iuri Alcantara,U-DEC,
2f95a3c6d58b2aad,019b88d4ac875ae4,win,UFC on FX: Belfort vs. Rockhold,1,151,Iliarde Santos,Iuri Alcantara,KO/TKO,Punch
2f95a3c6d58b2aad,7601245171a28da1,nc,UFC on FX: Belfort vs Bisping,1,131,Pedro Nobre,Iuri Alcantara,CNC,
2f95a3c6d58b2aad,f638f176dd1834c0,loss,UFC 147: Silva vs Franklin 2,3,300,Hacran Dias,Iuri Alcantara,U-DEC,
2f95a3c6d58b2aad,0be68308b5d63a47,win,UFC 142: Aldo vs Mendes,3,300,Michihiro Omigawa,Iuri Alcantara,U-DEC,
2f95a3c6d58b2aad,7036a87673c98a13,win,UFC 134: Silva vs Okami,3,300,Felipe Arantes,Iuri Alcantara,U-DEC,
2f95a3c6d58b2aad,32e0753d3f017d1b,win,WEC 53: Henderson vs. Pettis,1,206,Ricardo Lamas,Iuri Alcantara,KO/TKO,Punch
7c6e87729e824ef4,a16d8d0cc93372c4,loss,UFC Fight Night: Mir vs Duffee,3,300,Kevin Casey,Ildemar Alcantara,U-DEC,
7c6e87729e824ef4,5b0ebb843af7465e,win,UFC 183: Silva vs Diaz,3,300,Richardson Moreira,Ildemar Alcantara,S-DEC,
7c6e87729e824ef4,f206143bb9347444,loss,UFC 175: Weidman vs Machida,3,300,Kenny Robertson,Ildemar Alcantara,U-DEC,
7c6e87729e824ef4,496a169f4c9becec,win,UFC Fight Night: Machida vs Mousasi,3,300,Albert Tumenov,Ildemar Alcantara,S-DEC,
7c6e87729e824ef4,676590832dc86748,loss,UFC Fight Night: Maia vs Shields,3,300,Igor Araujo,Ildemar Alcantara,U-DEC,
7c6e87729e824ef4,b6d027c60f879e4a,win,UFC on FUEL TV: Nogueira vs. Werdum,3,300,Leandro Silva,Ildemar Alcantara,U-DEC,
7c6e87729e824ef4,c7ad34973f9d1cf6,win,UFC on FX: Belfort vs Bisping,2,159,Wagner Prado,Ildemar Alcantara,SUB,Kneebar
1e38bba6738b7b10,a1c1e3c1e9c6cf1e,draw,UFC 22: Only One Can be Champion,2,300,Jens Pulver,Alfonso Alcarez,M-DEC,
d26934530dc5b248,e3b5f66198161226,loss,UFC 61: Bitter Rivals,1,253,Cheick Kongo,Gilbert Aldana,KO/TKO,
d26934530dc5b248,bb5ceaf835c0bb18,loss,UFC 57: Liddell vs Couture 3,2,147,Paul Buentello,Gilbert Aldana,KO/TKO,Punches
578ef12674df1e6a,2397e2a92710705a,loss,UFC 306: Riyadh Season Noche UFC,3,300,Norma Dumont,Irene Aldana,U-DEC,
578ef12674df1e6a,609d994bfe440ec3,win,UFC 296: Edwards vs. Covington,3,300,Karol Rosa,Irene Aldana,U-DEC,
578ef12674df1e6a,69bc7ca8ce831731,loss,UFC 289: Nunes vs. Aldana,5,300,Amanda Nunes,Irene Aldana,U-DEC,
578ef12674df1e6a,989b8d362742f40b,win,UFC 279: Diaz vs. Ferguson,3,141,Macy Chiasson,Irene Aldana,KO/TKO,Kick
578ef12674df1e6a,3740c8033e31c90d,win,UFC 264: Poirier vs. McGregor 3,1,275,Yana Santos,Irene Aldana,KO/TKO,Punches
578ef12674df1e6a,0005e00b07cee542,loss,UFC Fight Night: Holm vs. Aldana,5,300,Holly Holm,Irene Aldana,U-DEC,
578ef12674df1e6a,c4eaeec8ac778b27,win,UFC 245: Usman vs. Covington,1,291,Ketlen Vieira,Irene Aldana,KO/TKO,Punch
578ef12674df1e6a,c163ed45c21c8548,win,UFC Fight Night: Rodriguez vs. Stephens,3,300,Vanessa Melo,Irene Aldana,U-DEC,
578ef12674df1e6a,017e0b7e864b0aa3,loss,UFC Fight Night: Dos Anjos vs. Edwards,3,300,Raquel Pennington,Irene Aldana,S-DEC,
578ef12674df1e6a,8cf4836e2b43c241,win,UFC 237: Namajunas vs. Andrade,3,204,Bethe Correia,Irene Aldana,SUB,Armbar
578ef12674df1e6a,a65909d4083c2088,win,UFC 228: Woodley vs. Till,3,300,Lucie Pudilova,Irene Aldana,S-DEC,
578ef12674df1e6a,738e0ccad2c9224b,win,UFC Fight Night: Stephens vs. Choi,3,300,Talita Bernardo,Irene Aldana,U-DEC,
578ef12674df1e6a,2464a75ee75dbf2f,loss,UFC 210: Cormier vs. Johnson 2,3,300,Katlyn Cerminara,Irene Aldana,S-DEC,
578ef12674df1e6a,d77ace7aadb2383e,loss,UFC on FOX: VanZant vs. Waterson,3,300,Leslie Smith,Irene Aldana,U-DEC,
c487223b0289bda9,1d26ceb1c995655e,loss,UFC Fight Night: Joanna vs. Waterson,2,152,Miguel Baeza,Hector Aldana,KO/TKO,Kick
c487223b0289bda9,629c0eb319e01374,loss,UFC Fight Night: Magny vs. Ponzinibbio,3,300,Laureano Staropoli,Hector Aldana,U-DEC,
c487223b0289bda9,b125025990755616,loss,UFC Fight Night: Cowboy vs. Edwards,2,285,Song Kenan,Hector Aldana,KO/TKO,Punch
7460ddef986d3144,f84d9b9f072670ca,loss,DWCS 5.2,3,300,Saimon Oliveira,Jose Alday,S-DEC,
d0f3959b4a9747e6,891b2faf1bff38ee,loss,UFC 315: Muhammad vs. Della Maddalena,3,300,Aiemann Zahabi,Jose Aldo,U-DEC,
d0f3959b4a9747e6,3d7d82fff71e395a,loss,UFC 307: Pereira vs. Rountree Jr.,3,300,Mario Bautista,Jose Aldo,S-DEC,
d0f3959b4a9747e6,b3d88eaea611a4a8,win,UFC 301: Pantoja vs. Erceg,3,300,Jonathan Martinez,Jose Aldo,U-DEC,
d0f3959b4a9747e6,2ac3ce1f62b3c4b9,loss,UFC 278: Usman vs. Edwards,3,300,Merab Dvalishvili,Jose Aldo,U-DEC,
d0f3959b4a9747e6,3109d1151f149aaf,win,UFC Fight Night: Font vs. Aldo,5,300,Rob Font,Jose Aldo,U-DEC,
d0f3959b4a9747e6,980927e7dcc131c0,win,UFC 265: Lewis vs. Gane,3,300,Pedro Munhoz,Jose Aldo,U-DEC,
d0f3959b4a9747e6,014f1da2083ca174,win,UFC Fight Night: Thompson vs. Neal,3,300,Marlon Vera,Jose Aldo,U-DEC,
d0f3959b4a9747e6,0f9be7ac405772f8,loss,UFC 251: Usman vs. Masvidal,5,204,Petr Yan,Jose Aldo,KO/TKO,Punches
d0f3959b4a9747e6,b5ec939fd1edf048,loss,UFC 245: Usman vs. Covington,3,300,Marlon Moraes,Jose Aldo,S-DEC,
d0f3959b4a9747e6,7b53967f282a0d0a,loss,UFC 237: Namajunas vs. Andrade,3,300,Alexander Volkanovski,Jose Aldo,U-DEC,
d0f3959b4a9747e6,300f1489174a3ece,win,UFC Fight Night: Assuncao vs. Moraes 2,2,44,Renato Moicano,Jose Aldo,KO/TKO,Punches
d0f3959b4a9747e6,6b47093b62155478,win,UFC Fight Night: Alvarez vs. Poirier 2,1,259,Jeremy Stephens,Jose Aldo,KO/TKO,Punches
d0f3959b4a9747e6,21f7fc538ea646e8,loss,UFC 218: Holloway vs. Aldo 2,3,291,Max Holloway,Jose Aldo,KO/TKO,Punches
d0f3959b4a9747e6,9ed0c3acc436eb56,loss,UFC 212: Aldo vs. Holloway,3,253,Max Holloway,Jose Aldo,KO/TKO,Punches
d0f3959b4a9747e6,84c5035830ebb421,win,UFC 200: Tate vs Nunes,5,300,Frankie Edgar,Jose Aldo,U-DEC,
d0f3959b4a9747e6,b302e12550278ffd,loss,UFC 194: Aldo vs McGregor,1,13,Conor McGregor,Jose Aldo,KO/TKO,Punch
d0f3959b4a9747e6,7099374e91f9283b,win,UFC 179: Aldo vs Mendes 2,5,300,Chad Mendes,Jose Aldo,U-DEC,
d0f3959b4a9747e6,a3b37f8ea171b962,win,UFC 169: Barao vs Faber 2,5,300,Ricardo Lamas,Jose Aldo,U-DEC,
d0f3959b4a9747e6,72e1b3e1224f5314,win,UFC 163: Aldo vs Jung,4,120,Chan Sung Jung,Jose Aldo,KO/TKO,Punches
d0f3959b4a9747e6,1c4e4b3358089960,win,UFC 156: Aldo vs Edgar,5,300,Frankie Edgar,Jose Aldo,U-DEC,
d0f3959b4a9747e6,9afcb091777f6a83,win,UFC 142: Aldo vs Mendes,1,299,Chad Mendes,Jose Aldo,KO/TKO,Knee
d0f3959b4a9747e6,21d2958e13389511,win,UFC 136: Edgar vs Maynard 3,5,300,Kenny Florian,Jose Aldo,U-DEC,
d0f3959b4a9747e6,12b94f0229c30ead,win,UFC 129: St-Pierre vs Shields,5,300,Mark Hominick,Jose Aldo,U-DEC,
d0f3959b4a9747e6,1c2b372e9d8ed8c8,win,WEC 51: Aldo vs. Gamburyan,2,92,Manvel Gamburyan,Jose Aldo,KO/TKO,Punch
d0f3959b4a9747e6,190b164d02796466,win,WEC 48: Aldo vs. Faber,5,300,Urijah Faber,Jose Aldo,U-DEC,
d0f3959b4a9747e6,516df95b0c8c3127,win,WEC 44: Brown vs. Aldo,2,80,Mike Brown,Jose Aldo,KO/TKO,Punches
d0f3959b4a9747e6,556055969b2f0bd7,win,WEC 41: Brown vs. Faber 2,1,8,Cub Swanson,Jose Aldo,KO/TKO,Flying Knee
d0f3959b4a9747e6,87b267fed23d9680,win,WEC 39: Brown vs. Garcia,1,99,Chris Mickle,Jose Aldo,KO/TKO,Punches
d0f3959b4a9747e6,3bdba539a350721c,win,WEC 38: Varner vs. Cerrone,1,255,Rolando Perez,Jose Aldo,KO/TKO,Knee
d0f3959b4a9747e6,464178a22a436f11,win,WEC 36: Faber vs. Brown,3,45,Jonathan Brookins,Jose Aldo,KO/TKO,Punch
d0f3959b4a9747e6,06de2289364efcd5,win,WEC 34: Faber vs. Pulver,2,202,Alexandre Franca Nogueira,Jose Aldo,KO/TKO,Elbows
6fd953151d981979,0b6c13ab8ad7f82b,win,UFC Fight Night: Burns vs. Malott,3,300,Jamey-Lyn Horth,JJ Aldrich,U-DEC,
6fd953151d981979,1ada4b9ee5810e0f,win,UFC Fight Night: Kape vs. Almabayev,3,300,Andrea Lee,JJ Aldrich,U-DEC,
6fd953151d981979,ccf3b6eda4c2a564,loss,UFC Fight Night: Lewis vs. Nascimento,3,300,Veronica Hardy,JJ Aldrich,U-DEC,
6fd953151d981979,cc4fcfede19bc196,win,UFC Fight Night: Dawson vs. Green,3,300,Montana De La Rosa,JJ Aldrich,U-DEC,
6fd953151d981979,23865dfc8361ac62,win,UFC Fight Night: Holloway vs. The Korean Zombie,2,289,Liang Na,JJ Aldrich,KO/TKO,Elbows
6fd953151d981979,8e5ce3308c0e2046,loss,UFC Fight Night: Yan vs. Dvalishvili,3,300,Ariane da Silva,JJ Aldrich,U-DEC,
6fd953151d981979,59b2bbb251968ca9,loss,UFC Fight Night: Volkov vs. Rozenstruik,2,158,Erin Blanchfield,JJ Aldrich,SUB,Guillotine Choke
6fd953151d981979,26fbee4ed13ff35d,win,UFC Fight Night: Santos vs. Ankalaev,3,300,Gillian Robertson,JJ Aldrich,U-DEC,
6fd953151d981979,2cb9ba68fc855f33,win,UFC Fight Night: Barboza vs. Chikadze,3,300,Vanessa Demopoulos,JJ Aldrich,U-DEC,
6fd953151d981979,e8adfbbe0053c321,win,UFC Fight Night: Edwards vs. Muhammad,3,300,Cortney Casey,JJ Aldrich,S-DEC,
6fd953151d981979,96fe84d051847591,loss,UFC 246: McGregor vs. Cowboy,3,300,Sabina Mazo,JJ Aldrich,S-DEC,
6fd953151d981979,64bee58391921b4b,win,UFC Fight Night: Joanna vs. Waterson,3,300,Lauren Mueller,JJ Aldrich,U-DEC,
6fd953151d981979,55b53fdad307b708,loss,UFC Fight Night: Thompson vs. Pettis,2,181,Maycee Barber,JJ Aldrich,KO/TKO,Punches
6fd953151d981979,d2f6b87189908088,win,UFC 227: Dillashaw vs. Garbrandt 2,3,300,Polyana Viana,JJ Aldrich,U-DEC,
6fd953151d981979,9f10afab94cafc45,win,UFC Fight Night: Stephens vs. Choi,3,300,Danielle Taylor,JJ Aldrich,U-DEC,
6fd953151d981979,bd4a648bebaefab3,win,UFC Fight Night: Lewis vs. Hunt,3,300,Chan-Mi Jeon,JJ Aldrich,U-DEC,
6fd953151d981979,87b6c507a7684ec2,loss,UFC Fight Night: Lewis vs. Abdurakhimov,3,300,Juliana Lima,JJ Aldrich,U-DEC,
103e2e33a60683e1,546f971f9d8e0a33,loss,UFC Fight Night: Oliveira vs. Gamrot,2,134,Bia Mesquita,Irina Alekseeva,SUB,Rear Naked Choke
103e2e33a60683e1,2bfc0212f2cae65b,loss,UFC Fight Night: Hill vs. Rountree Jr.,3,300,Klaudia Sygula,Irina Alekseeva,U-DEC,
103e2e33a60683e1,1ba282da76ca82ad,loss,UFC Fight Night: Yusuff vs. Barboza,3,300,Melissa Mullins,Irina Alekseeva,U-DEC,
103e2e33a60683e1,f9345fa82bf43847,win,UFC Fight Night: Song vs. Simon,1,131,Stephanie Egger,Irina Alekseeva,SUB,Kneebar
d35298b6df168456,0df4f4ac27cf2d26,win,UFC Fight Night: Sterling vs. Zalal,3,300,Julia Polastri,Talita Alencar,U-DEC,
d35298b6df168456,7add5901fac6ab82,win,UFC Fight Night: Garcia vs. Onama,3,276,Ariane Carnelossi,Talita Alencar,SUB,Rear Naked Choke
d35298b6df168456,cca4d763b1c6de0a,win,UFC Fight Night: Emmett vs. Murphy,3,300,Vanessa Demopoulos,Talita Alencar,U-DEC,
d35298b6df168456,1b5d5af1bc0a34c7,loss,UFC Fight Night: Tybura vs. Spivac 2,3,300,Stephanie Luciano,Talita Alencar,U-DEC,
d35298b6df168456,acde7c89bd724af8,win,UFC Fight Night: Song vs. Gutierrez,3,300,Rayanne dos Santos,Talita Alencar,S-DEC,
d35298b6df168456,e1546b4013f55e6d,draw,DWCS 7.7,3,300,Stephanie Luciano,Talita Alencar,U-DEC,
fe5a9547479396ab,435c93cb89016fd1,loss,UFC on FOX: Holm vs. Shevchenko,3,300,Jason Knight,Jim Alers,S-DEC,
fe5a9547479396ab,b2857e799319f931,nc,UFC on FOX: Dos Anjos vs. Cowboy 2,2,94,Cole Miller,Jim Alers,CNC,
fe5a9547479396ab,b91807add93763c9,loss,UFC Fight Night: Henderson vs Thatch,2,299,Chas Skelly,Jim Alers,KO/TKO,Punches
fe5a9547479396ab,f7fac3df5c6dc91f,win,UFC Fight Night: Minotauro vs Nelson,3,300,Alan Omer,Jim Alers,S-DEC,
7a15f3694c5cbc02,5c783d455daff573,loss,UFC 148: Silva vs Sonnen 2,3,300,Shane Roller,John Alessio,U-DEC,
7a15f3694c5cbc02,c1c8b38d315d487b,loss,UFC 145: Jones vs Evans,3,300,Mark Bocek,John Alessio,U-DEC,
7a15f3694c5cbc02,d2bab0dd95364cc8,loss,DREAM 8: Welterweight Grand Prix 2009 1st Round,1,454,Andre Galvao,John Alessio,SUB,Armbar
7a15f3694c5cbc02,77c268a41d2899d1,loss,WEC 33: Marshall vs. Stann,1,110,Brock Larson,John Alessio,DQ,
7a15f3694c5cbc02,e282b0b11fbf5301,win,WEC 31: Faber vs. Curran,3,300,Todd Moore,John Alessio,U-DEC,
7a15f3694c5cbc02,32f168f2de60e9d9,win,WEC 30: McCullough vs. Crunkilton,3,300,Marcelo Brito,John Alessio,U-DEC,
7a15f3694c5cbc02,1ad8e82e8af862a3,win,WEC 28: Faber vs. Farrar,1,77,Alex Serdyukov,John Alessio,SUB,Guillotine Choke
7a15f3694c5cbc02,551e407c7ac8414b,loss,WEC 26: Condit vs. Alessio,2,299,Carlos Condit,John Alessio,SUB,Rear Naked Choke
7a15f3694c5cbc02,51c462059ac70e0e,win,WEC 25: McCullough vs. Cope,1,290,Brian Gassaway,John Alessio,SUB,Rear Naked Choke
7a15f3694c5cbc02,ebfdeab96ca766be,loss,Ortiz vs Shamrock 3: The Final Chapter,3,300,Thiago Alves,John Alessio,U-DEC,
7a15f3694c5cbc02,9b37a20a4132c7cd,win,WEC 23: Hot August Fights,3,112,Alex Serdyukov,John Alessio,SUB,Rear Naked Choke
7a15f3694c5cbc02,d490c78bd5d0145a,loss,UFC 60: Hughes vs Gracie,3,300,Diego Sanchez,John Alessio,U-DEC,
7a15f3694c5cbc02,f0b2020d11a0cf94,loss,UFC 26: Ultimate Field Of Dreams,2,103,Pat Miletich,John Alessio,SUB,Armbar
0541480fbf719d86,de2328aa13e5ecdc,loss,The Ultimate Fighter: Heavyweights Finale,3,300,Kevin Ferguson,Houston Alexander,U-DEC,
0541480fbf719d86,505d3d9b006014c8,loss,UFC Fight Night: Diaz vs Neer,1,293,Eric Schafer,Houston Alexander,SUB,Arm Triangle
0541480fbf719d86,10b19bb48aadc6bd,loss,UFC Fight Night: Florian vs Lauzon,1,8,James Irvin,Houston Alexander,KO/TKO,Punches
0541480fbf719d86,9d59ae86a2e6c444,loss,UFC 78: Validation,1,205,Thiago Silva,Houston Alexander,KO/TKO,Punches
0541480fbf719d86,79db1d9b15e16b1d,win,UFC 75: Champion vs Champion,1,61,Alessio Sakara,Houston Alexander,KO/TKO,Knee
0541480fbf719d86,5157988b77ca1097,win,UFC 71: Liddell vs Jackson,1,48,Keith Jardine,Houston Alexander,KO/TKO,Punch
8fd76e1b49c00ae2,93e3c033ad898819,loss,WEC 34: Faber vs. Pulver,3,300,Rob McCullough,Kenneth Alexander,S-DEC,
8fd76e1b49c00ae2,996ddac74a29310e,nc,WEC 30: McCullough vs. Crunkilton,1,56,Donald Cerrone,Kenneth Alexander,Overturned,
11583163f45c7b31,750257171ad29a2c,loss,UFC Fight Night: Adesanya vs. Imavov,2,262,Bogdan Grad,Lucas Alexander,KO/TKO,Punches
11583163f45c7b31,f0fe73e650b746f2,loss,UFC Fight Night: Allen vs. Craig,1,91,Jeka Saragih,Lucas Alexander,KO/TKO,Punch
11583163f45c7b31,b9e037a45f8850fb,win,UFC Fight Night: Vera vs. Sandhagen,3,300,Steven Peterson,Lucas Alexander,U-DEC,
