fight_id,round_finished,round_total,round_time_sec,fighter_id,result,event,stoppage_time_sec,opponent_name,fighter_name,method_type,method_specific
fa77134e0d90da3b,1,3,300,2f95a3c6d58b2aad,win,UFC Fight Night: Machida vs. Anders,66,Joe Soto,Iuri Alcantara,KO/TKO,Punches
fa77134e0d90da3b,1,3,300,a4e85a58fbce64b2,loss,UFC Fight Night: Machida vs. Anders,66,Iuri Alcantara,Joe Soto,KO/TKO,Punches
e2b32e1683a566af,1,,,02d276b7d62b3472,loss,UFC 6: Clash of the Titans,68,Patrick Smith,Rudyard Moncayo,SUB,Rear Naked Choke
e2b32e1683a566af,1,,,46c8ec317aff28ac,win,UFC 6: Clash of the Titans,68,Rudyard Moncayo,Patrick Smith,SUB,Rear Naked Choke
1ce1a43ef68ffc7d,1,3,300,37098a6e6c27fb66,win,UFC Fight Night: Font vs. Aldo,122,Louis Smolka,Vince Morales,KO/TKO,Punch
1ce1a43ef68ffc7d,1,3,300,d2bc285ead803db0,loss,UFC Fight Night: Font vs. Aldo,122,Vince Morales,Louis Smolka,KO/TKO,Punch
97caf8fca9d9603b,2,3,300,2e19380f34871c6a,win,UFC 310: Pantoja vs. Asakura,286,Anthony Smith,Dominick Reyes,KO/TKO,Punches
97caf8fca9d9603b,2,3,300,d4c9dcd330403612,loss,UFC 310: Pantoja vs. Asakura,286,Dominick Reyes,Anthony Smith,KO/TKO,Punches
b3c74554c871fbf8,3,3,300,b102c26727306ab6,loss,UFC Fight Night: Lee vs. Oliveira,300,Brandon Moreno,Jussier Formiga,U-DEC,
b3c74554c871fbf8,3,3,300,792be9a24df82ed6,win,UFC Fight Night: Lee vs. Oliveira,300,Jussier Formiga,Brandon Moreno,U-DEC,
cbf1e76186a0c8b3,1,3,300,c58f51dedb310998,loss,UFC 291: Poirier vs. Gaethje 2,159,Kevin Holland,Michael Chiesa,SUB,D'Arce Choke
cbf1e76186a0c8b3,1,3,300,3a46b268013afede,win,UFC 291: Poirier vs. Gaethje 2,159,Michael Chiesa,Kevin Holland,SUB,D'Arce Choke
7e551ddb1494a45f,2,3,300,095854a135e6db55,loss,UFC Fight Night: Sterling vs. Zalal,130,Ryan Spann,Marcus Buchecha,KO/TKO,Punch
7e551ddb1494a45f,2,3,300,a67f5afa8d6a1b80,win,UFC Fight Night: Sterling vs. Zalal,130,Marcus Buchecha,Ryan Spann,KO/TKO,Punch
2d13778322a8af82,1,3,300,b8592b4a383696cd,win,UFC Fight Night: MacDonald vs Saffiedine,126,Roman Salazar,Mitch Gagnon,SUB,Rear Naked Choke
2d13778322a8af82,1,3,300,72c4b253d2f5ebf2,loss,UFC Fight Night: MacDonald vs Saffiedine,126,Mitch Gagnon,Roman Salazar,SUB,Rear Naked Choke
fd60e75303622e5e,3,3,300,e132d47bd9efbbe0,win,UFC Fight Night: Vieira vs. Tate,300,Natan Levy,Rafa Garcia,U-DEC,
fd60e75303622e5e,3,3,300,a29db9cd4f9ccea5,loss,UFC Fight Night: Vieira vs. Tate,300,Rafa Garcia,Natan Levy,U-DEC,
c7df07266a9597d9,1,3,300,4b47e71384a9522f,win,The Ultimate Fighter: Heavy Hitters Finale,78,Ricky Rainey,Tim Means,KO/TKO,Punches
c7df07266a9597d9,1,3,300,9b1e3fb4f8cbd5b7,loss,The Ultimate Fighter: Heavy Hitters Finale,78,Tim Means,Ricky Rainey,KO/TKO,Punches
4b997af9fb321123,1,3,300,fd55393021a8c255,win,UFC 189: Mendes vs McGregor,174,Brandon Thatch,Gunnar Nelson,SUB,Rear Naked Choke
4b997af9fb321123,1,3,300,638cfec7ec559d6e,loss,UFC 189: Mendes vs McGregor,174,Gunnar Nelson,Brandon Thatch,SUB,Rear Naked Choke
8b87b341bcd130ee,3,3,300,64a50dad704d1d49,win,UFC 123: Rampage vs Machida,26,Mike Lullo,Edson Barboza,KO/TKO,Kicks
8b87b341bcd130ee,3,3,300,e26882820f9e8df5,loss,UFC 123: Rampage vs Machida,26,Edson Barboza,Mike Lullo,KO/TKO,Kicks
f8fce67abe0ab922,3,3,300,b102c26727306ab6,win,UFC 221: Romero vs. Rockhold,103,Ben Nguyen,Jussier Formiga,SUB,Rear Naked Choke
f8fce67abe0ab922,3,3,300,840d2c82ea68b9aa,loss,UFC 221: Romero vs. Rockhold,103,Jussier Formiga,Ben Nguyen,SUB,Rear Naked Choke
6bcf5381dd8de85b,3,3,300,ef7fa30364cbe7f2,win,UFC 144: Edgar vs Henderson,300,Bart Palaszewski,Hatsu Hioki,U-DEC,
6bcf5381dd8de85b,3,3,300,4304992c2acc187b,loss,UFC 144: Edgar vs Henderson,300,Hatsu Hioki,Bart Palaszewski,U-DEC,
4efbd869aa0211d2,2,3,300,fa6796c55d6c5440,win,UFC Fight Night: Lineker vs. Dodson,122,Cody East,Curtis Blaydes,KO/TKO,Elbows
4efbd869aa0211d2,2,3,300,5713c1d2fac539ac,loss,UFC Fight Night: Lineker vs. Dodson,122,Curtis Blaydes,Cody East,KO/TKO,Elbows
2ebfb072b178649e,3,3,300,60ba33c3f555a7a3,loss,The Ultimate Fighter: Team Lesnar vs Team dos Santos Finale,194,George Roop,Josh Grispi,KO/TKO,Punch
2ebfb072b178649e,3,3,300,3c0437fbeda06962,win,The Ultimate Fighter: Team Lesnar vs Team dos Santos Finale,194,Josh Grispi,George Roop,KO/TKO,Punch
b070b8c2c489d838,5,5,300,8355922d564b152c,loss,UFC 263: Adesanya vs. Vettori 2,300,Leon Edwards,Nate Diaz,U-DEC,
b070b8c2c489d838,5,5,300,f1fac969a1d70b08,win,UFC 263: Adesanya vs. Vettori 2,300,Nate Diaz,Leon Edwards,U-DEC,
089dd2e0cc6395fa,2,3,300,8355922d564b152c,win,UFC Fight Night: Florian vs Lauzon,186,Kurt Pellegrino,Nate Diaz,SUB,Triangle Choke
089dd2e0cc6395fa,2,3,300,aa1952ec0b3dd8e1,loss,UFC Fight Night: Florian vs Lauzon,186,Nate Diaz,Kurt Pellegrino,SUB,Triangle Choke
3f71ac21472f994c,3,3,300,068f8a189a47fea6,loss,UFC Fight Night: Rodriguez vs. Waterson,300,Marcos Rogerio de Lima,Maurice Greene,U-DEC,
3f71ac21472f994c,3,3,300,ab943cd2c3c17825,win,UFC Fight Night: Rodriguez vs. Waterson,300,Maurice Greene,Marcos Rogerio de Lima,U-DEC,
55b3724a98c0469c,3,3,300,9f755fb04cc21499,win,UFC on FOX: Lawler vs Brown,300,Steven Siler,Noad Lahat,U-DEC,
55b3724a98c0469c,3,3,300,d188a3b817860ec6,loss,UFC on FOX: Lawler vs Brown,300,Noad Lahat,Steven Siler,U-DEC,
85060e6e71ed14e4,3,3,300,122ac9b816d8b71c,loss,UFC Fight Night: Poirier vs. Gaethje,300,Lauren Mueller,Shana Dobson,U-DEC,
85060e6e71ed14e4,3,3,300,f923e012414c883e,win,UFC Fight Night: Poirier vs. Gaethje,300,Shana Dobson,Lauren Mueller,U-DEC,
ca0f0a35a1fcb453,2,3,300,cad24459b28592ca,win,UFC Fight Night: Thompson vs. Holland,165,Kyle Daukaus,Eryk Anders,KO/TKO,Punches
ca0f0a35a1fcb453,2,3,300,d6c0cdd7e467c440,loss,UFC Fight Night: Thompson vs. Holland,165,Eryk Anders,Kyle Daukaus,KO/TKO,Punches
f0e0effb1b2de6ae,2,3,300,b96939f2b8d88e82,loss,The Ultimate Fighter: A New World Champion Finale,173,Shana Dobson,Ariel Beck,KO/TKO,Punch
f0e0effb1b2de6ae,2,3,300,122ac9b816d8b71c,win,The Ultimate Fighter: A New World Champion Finale,173,Ariel Beck,Shana Dobson,KO/TKO,Punch
980927e7dcc131c0,3,3,300,d0f3959b4a9747e6,win,UFC 265: Lewis vs. Gane,300,Pedro Munhoz,Jose Aldo,U-DEC,
980927e7dcc131c0,3,3,300,6bd02119599741a4,loss,UFC 265: Lewis vs. Gane,300,Jose Aldo,Pedro Munhoz,U-DEC,
475a41d83edd47dd,3,3,300,67a992d4cff22466,loss,UFC Fight Night: Holohan vs Smolka,300,Aisling Daly,Ericka Almeida,U-DEC,
475a41d83edd47dd,3,3,300,e50cd77732d39967,win,UFC Fight Night: Holohan vs Smolka,300,Ericka Almeida,Aisling Daly,U-DEC,
4072abf0b0c179f2,3,3,300,9560ff14eb3129f7,loss,UFC Fight Night: Machado Garry vs. Prates,300,David Onama,Giga Chikadze,U-DEC,
4072abf0b0c179f2,3,3,300,ffe9703408fb5964,win,UFC Fight Night: Machado Garry vs. Prates,300,Giga Chikadze,David Onama,U-DEC,
f41c2c82d5117230,2,3,300,7f6ed67d3ed3c036,loss,UFC Fight Night: Garcia vs. Onama,193,Allan Nascimento,Cody Durden,SUB,Anaconda Choke
f41c2c82d5117230,2,3,300,253076a23d03dcd0,win,UFC Fight Night: Garcia vs. Onama,193,Cody Durden,Allan Nascimento,SUB,Anaconda Choke
0cf7a4593fd44e59,3,3,300,7026eca45f65377b,win,UFC 278: Usman vs. Edwards,300,Leonardo Santos,Jared Gordon,U-DEC,
0cf7a4593fd44e59,3,3,300,9c65736747ca92ec,loss,UFC 278: Usman vs. Edwards,300,Jared Gordon,Leonardo Santos,U-DEC,
cf5f9da861c5e63f,3,3,300,ed209f6618c82e41,loss,UFC on FX: Belfort vs. Rockhold,300,Nik Lentz,Hacran Dias,U-DEC,
cf5f9da861c5e63f,3,3,300,6fb1ba67bef41b37,win,UFC on FX: Belfort vs. Rockhold,300,Hacran Dias,Nik Lentz,U-DEC,
613a288e8819fead,2,3,300,c58f51dedb310998,win,UFC on FOX: Teixeira vs Evans,80,Beneil Dariush,Michael Chiesa,SUB,Rear Naked Choke
613a288e8819fead,2,3,300,08af939f41b5a57b,loss,UFC on FOX: Teixeira vs Evans,80,Michael Chiesa,Beneil Dariush,SUB,Rear Naked Choke
fd4d5685c2e207b5,1,3,300,d3df1add9d9a7efb,loss,UFC Fight Night: Jacare vs Mousasi,41,Matt Mitrione,Derrick Lewis,KO/TKO,Punches
fd4d5685c2e207b5,1,3,300,ba280572acfba13f,win,UFC Fight Night: Jacare vs Mousasi,41,Derrick Lewis,Matt Mitrione,KO/TKO,Punches
a020b5b917c27bb8,1,3,300,9be6020024133293,loss,UFC Fight Night: Rothwell vs Dos Santos,164,Jared Cannonier,Cyril Asker,KO/TKO,Punch
a020b5b917c27bb8,1,3,300,13a0275fa13c4d26,win,UFC Fight Night: Rothwell vs Dos Santos,164,Cyril Asker,Jared Cannonier,KO/TKO,Punch
038c472ae3fd7728,1,3,300,68dd7b3783c19f9c,win,UFC 96: Jackson vs Jardine,69,Gabriel Gonzaga,Shane Carwin,KO/TKO,Punch
038c472ae3fd7728,1,3,300,270b89c00ef0c55c,loss,UFC 96: Jackson vs Jardine,69,Shane Carwin,Gabriel Gonzaga,KO/TKO,Punch
95d46f7a7e72f91c,3,3,300,d024ed963e8bf7ea,loss,UFC Fight Night: Hunt vs Mir,300,Alan Patrick,Damien Brown,U-DEC,
95d46f7a7e72f91c,3,3,300,cd7763bcadb5d4c8,win,UFC Fight Night: Hunt vs Mir,300,Damien Brown,Alan Patrick,U-DEC,
b1dee00c3052e65e,3,3,300,64a50dad704d1d49,win,UFC on FOX: Holm vs. Shevchenko,300,Gilbert Melendez,Edson Barboza,U-DEC,
b1dee00c3052e65e,3,3,300,aa5b4eff51bdc7d1,loss,UFC on FOX: Holm vs. Shevchenko,300,Edson Barboza,Gilbert Melendez,U-DEC,
1a21263dc5d866b6,2,3,300,46baf0f57edfa4df,win,UFC 109: Relentless,91,Rolles Gracie,Joey Beltran,KO/TKO,Punches
1a21263dc5d866b6,2,3,300,e4a9dbade7c7e1a7,loss,UFC 109: Relentless,91,Joey Beltran,Rolles Gracie,KO/TKO,Punches
86a1be10255eea4e,5,5,300,fba03cd6cc28dc41,loss,UFC Fight Night: Emmett vs. Murphy,300,Lerone Murphy,Josh Emmett,U-DEC,
86a1be10255eea4e,5,5,300,396fe87b84ac2e1c,win,UFC Fight Night: Emmett vs. Murphy,300,Josh Emmett,Lerone Murphy,U-DEC,
2d80f60b67791b97,2,3,300,a421465acbe59c77,loss,UFC Fight Night: Lauzon vs Stephens,154,Cain Velasquez,Denis Stojnic,KO/TKO,Punches
2d80f60b67791b97,2,3,300,0ff11cc094e887bc,win,UFC Fight Night: Lauzon vs Stephens,154,Denis Stojnic,Cain Velasquez,KO/TKO,Punches
39d188fa9b95d550,1,3,300,6d4b63c767106d3a,win,UFC 260: Miocic vs. Ngannou,236,Tyron Woodley,Vicente Luque,SUB,D'Arce Choke
39d188fa9b95d550,1,3,300,effd9de9937996f8,loss,UFC 260: Miocic vs. Ngannou,236,Vicente Luque,Tyron Woodley,SUB,D'Arce Choke
b9abcce29378e5cc,3,3,300,1d00756835ca67c9,loss,UFC 249: Ferguson vs. Gaethje,300,Anthony Pettis,Donald Cerrone,U-DEC,
b9abcce29378e5cc,3,3,300,cbb682f5fcc44bfc,win,UFC 249: Ferguson vs. Gaethje,300,Donald Cerrone,Anthony Pettis,U-DEC,
b87ac039e3b13940,1,3,300,3eb4dc9a7d4ac906,loss,UFC Fight Night: Rodriguez vs. Lemos,186,Tamires Vidal,Ramona Pascual,KO/TKO,Flying Knee
b87ac039e3b13940,1,3,300,4f3064faf17aa711,win,UFC Fight Night: Rodriguez vs. Lemos,186,Ramona Pascual,Tamires Vidal,KO/TKO,Flying Knee
351532f2fe6804d1,1,5,300,6a2f7c151031653d,win,UFC Fight Night: Henderson vs Dos Anjos,151,Benson Henderson,Rafael Dos Anjos,KO/TKO,Punch
351532f2fe6804d1,1,5,300,2676b28836a5a836,loss,UFC Fight Night: Henderson vs Dos Anjos,151,Rafael Dos Anjos,Benson Henderson,KO/TKO,Punch
92f569a6d9374b86,3,3,300,52e76bb4b3e852f3,loss,UFC 257: Poirier vs. McGregor,300,Brad Tavares,Antonio Carlos Junior,U-DEC,
92f569a6d9374b86,3,3,300,0c6d9ea8306c029e,win,UFC 257: Poirier vs. McGregor,300,Antonio Carlos Junior,Brad Tavares,U-DEC,
e2dc4fb7b5c0ce76,3,3,300,40a456a25d52ee65,loss,UFC Fight Night: Ulberg vs. Reyes,300,Jamie Mullarkey,Rolando Bedoya,U-DEC,
e2dc4fb7b5c0ce76,3,3,300,af9f42e6894047fc,win,UFC Fight Night: Ulberg vs. Reyes,300,Rolando Bedoya,Jamie Mullarkey,U-DEC,
01619207a811ef01,3,3,300,99df7d0a2a08a8a8,win,UFC Fight Night: Lawler vs. Dos Anjos,300,Jared Cannonier,Jan Blachowicz,U-DEC,
01619207a811ef01,3,3,300,13a0275fa13c4d26,loss,UFC Fight Night: Lawler vs. Dos Anjos,300,Jan Blachowicz,Jared Cannonier,U-DEC,
2f523b757f7f33a2,1,3,300,41cc71cbf210e0fe,loss,UFC 317: Topuria vs. Oliveira,26,Jose Delgado,Hyder Amil,KO/TKO,Knee
2f523b757f7f33a2,1,3,300,7d6ceff6747f2de2,win,UFC 317: Topuria vs. Oliveira,26,Hyder Amil,Jose Delgado,KO/TKO,Knee
c5990f9767b16c48,3,3,300,dd4c16777fb2ccf9,loss,UFC Fight Night: Overeem vs Arlovski,300,Karolina Kowalkiewicz,Heather Clark,U-DEC,
c5990f9767b16c48,3,3,300,d7c3816669784109,win,UFC Fight Night: Overeem vs Arlovski,300,Heather Clark,Karolina Kowalkiewicz,U-DEC,
f09c3d8a26806761,3,3,300,d317a5e2b3f88c5f,loss,UFC 283: Teixeira vs. Hill,300,Nicolas Dalby,Warlley Alves,S-DEC,
f09c3d8a26806761,3,3,300,9d19d9e4aa2662e8,win,UFC 283: Teixeira vs. Hill,300,Warlley Alves,Nicolas Dalby,S-DEC,
e00da416750f75a9,1,3,300,06827d70c53ff0d9,win,UFC Fight Night: Jedrzejczyk vs Penne,172,Antonio Dos Santos,Scott Askham,KO/TKO,Punch
e00da416750f75a9,1,3,300,81b8b3fb019dc69d,loss,UFC Fight Night: Jedrzejczyk vs Penne,172,Scott Askham,Antonio Dos Santos,KO/TKO,Punch
1e87e0e4da55c92f,3,3,300,d0c29452d3272603,loss,UFC 98: Evans vs Machida,300,Chael Sonnen,Dan Miller,U-DEC,
1e87e0e4da55c92f,3,3,300,48d1f690b763934c,win,UFC 98: Evans vs Machida,300,Dan Miller,Chael Sonnen,U-DEC,
e917559aedf85a98,1,3,300,fcffee71cff5530e,win,UFC 55: Fury,210,Elvis Sinosic,Forrest Griffin,KO/TKO,Punches
e917559aedf85a98,1,3,300,817e0bdf08efce2e,loss,UFC 55: Fury,210,Forrest Griffin,Elvis Sinosic,KO/TKO,Punches
d460961065f1198b,3,3,300,86f582852a5b240a,loss,UFC Fight Night: Diaz vs Neer,300,Clay Guida,Mac Danzig,U-DEC,
d460961065f1198b,3,3,300,c47df9303d318c67,win,UFC Fight Night: Diaz vs Neer,300,Mac Danzig,Clay Guida,U-DEC,
5337461354f23b98,1,3,300,57bad6a84230f0c9,loss,UFC 195: Lawler vs Condit,198,Abel Trujillo,Tony Sims,SUB,Guillotine Choke
5337461354f23b98,1,3,300,e14b5aa06eea9653,win,UFC 195: Lawler vs Condit,198,Tony Sims,Abel Trujillo,SUB,Guillotine Choke
225e93ebed9b71b8,3,3,300,791c8437b341fba5,win,UFC Fight Night: Royval vs. Kape,300,Isaac Thomson,Joanderson Brito,U-DEC,
225e93ebed9b71b8,3,3,300,5d8006587d6a6711,loss,UFC Fight Night: Royval vs. Kape,300,Joanderson Brito,Isaac Thomson,U-DEC,
90e5169190971647,1,3,300,fc31f896cde2bc2e,loss,UFC Fight Night: McGregor vs Siver,137,Lorenz Larkin,John Howard,KO/TKO,Punch
90e5169190971647,1,3,300,9450848a71d53776,win,UFC Fight Night: McGregor vs Siver,137,John Howard,Lorenz Larkin,KO/TKO,Punch
3d3dde60e3d59c1c,3,3,300,8d3273573b85be09,win,UFC 299: O'Malley vs. Vera 2,300,CJ Vergara,Asu Almabayev,U-DEC,
3d3dde60e3d59c1c,3,3,300,077e3ace32b72be9,loss,UFC 299: O'Malley vs. Vera 2,300,Asu Almabayev,CJ Vergara,U-DEC,
b2297232b9310ba5,3,3,300,96c336b463e0662c,loss,UFC Fight Night: Weidman vs. Gastelum,300,Chris Wade,Frankie Perez,U-DEC,
b2297232b9310ba5,3,3,300,c8097968da5e5f13,win,UFC Fight Night: Weidman vs. Gastelum,300,Frankie Perez,Chris Wade,U-DEC,
e301a2c3a415cd33,1,3,300,2f1700b3a4a09bc7,loss,The Ultimate Fighter: Team Hughes vs. Team Serra Finale,282,Jonathan Goulet,Paul Georgieff,SUB,Rear Naked Choke
e301a2c3a415cd33,1,3,300,fb1538b46877a695,win,The Ultimate Fighter: Team Hughes vs. Team Serra Finale,282,Paul Georgieff,Jonathan Goulet,SUB,Rear Naked Choke
5ff8463edf8155c0,1,3,300,98a6b2361045898f,loss,UFC 234: Adesanya vs. Silva,233,Devonte Smith,Dong Hyun Ma,KO/TKO,Punch
5ff8463edf8155c0,1,3,300,207773daeb4afa7b,win,UFC 234: Adesanya vs. Silva,233,Dong Hyun Ma,Devonte Smith,KO/TKO,Punch
cc4fcfede19bc196,3,3,300,6fd953151d981979,win,UFC Fight Night: Dawson vs. Green,300,Montana De La Rosa,JJ Aldrich,U-DEC,
cc4fcfede19bc196,3,3,300,80d8aed0ca9b00f3,loss,UFC Fight Night: Dawson vs. Green,300,JJ Aldrich,Montana De La Rosa,U-DEC,
ce82f34bc14f7af0,3,3,300,80d918336163b80c,win,The Ultimate Fighter: Team McGregor vs. Team Faber Finale,300,Jason Knight,Tatsuya Kawajiri,U-DEC,
ce82f34bc14f7af0,3,3,300,bb1a2cdad6ff34db,loss,The Ultimate Fighter: Team McGregor vs. Team Faber Finale,300,Tatsuya Kawajiri,Jason Knight,U-DEC,
58811a4e36c53b89,1,3,300,7cec3c4a5e7b6d68,loss,UFC Fight Night: Emmett vs. Murphy,300,Rhys McKee,Daniel Frunza,KO/TKO,
58811a4e36c53b89,1,3,300,f748267c4ab6c127,win,UFC Fight Night: Emmett vs. Murphy,300,Daniel Frunza,Rhys McKee,KO/TKO,
57f4aac17f067c11,2,5,300,621a6c59f88a44fe,win,UFC 34: High Voltage,87,Carlos Newton,Matt Hughes,KO/TKO,Slam
57f4aac17f067c11,2,5,300,952f6fa06f25a0ec,loss,UFC 34: High Voltage,87,Matt Hughes,Carlos Newton,KO/TKO,Slam
fad150a0288efbd7,3,3,300,e872e9a9a902c045,win,UFC Fight Night: Blachowicz vs. Rakic,300,Amanda Ribas,Katlyn Cerminara,S-DEC,
fad150a0288efbd7,3,3,300,beecb672a279223e,loss,UFC Fight Night: Blachowicz vs. Rakic,300,Katlyn Cerminara,Amanda Ribas,S-DEC,
8a85dffa80e6c7bd,1,3,300,862b0b3375aa4b6e,loss,UFC Fight Night: Benavidez vs. Figueiredo,217,Felicia Spencer,Zarah Fairn,KO/TKO,Punches
8a85dffa80e6c7bd,1,3,300,39d91e95949de3d9,win,UFC Fight Night: Benavidez vs. Figueiredo,217,Zarah Fairn,Felicia Spencer,KO/TKO,Punches
1785c7fb722d3007,1,3,300,80eacd4da0617c57,win,The Ultimate Fighter: Heavy Hitters Finale,259,Alex Perez,Joseph Benavidez,KO/TKO,Punches
1785c7fb722d3007,1,3,300,ab2b4ff41d6ebe0f,loss,The Ultimate Fighter: Heavy Hitters Finale,259,Joseph Benavidez,Alex Perez,KO/TKO,Punches
1d127ec120dcb58e,2,3,300,eff47295daf721a6,win,UFC Fight Night: Stout vs Fisher,124,Pete Spratt,Tamdan McCrory,SUB,Triangle Choke
1d127ec120dcb58e,2,3,300,c3ea8deeba00462b,loss,UFC Fight Night: Stout vs Fisher,124,Tamdan McCrory,Pete Spratt,SUB,Triangle Choke
a4e592c874e8233f,3,3,300,4f74c8be51db8a37,loss,UFC 23: Ultimate Japan 2,300,Kenichi Yamamoto,Daiju Takase,U-DEC,
a4e592c874e8233f,3,3,300,9f488f520ed25bbf,win,UFC 23: Ultimate Japan 2,300,Daiju Takase,Kenichi Yamamoto,U-DEC,
43682a646b9b956f,2,3,300,7aa3d6964eff4877,loss,UFC on FOX: Shevchenko vs. Pena,261,Jason Knight,Alex Caceres,SUB,Rear Naked Choke
43682a646b9b956f,2,3,300,bb1a2cdad6ff34db,win,UFC on FOX: Shevchenko vs. Pena,261,Alex Caceres,Jason Knight,SUB,Rear Naked Choke
ad9ecef413a5b48f,3,3,300,f9081770e28ea2e1,loss,UFC Fight Night: Lewis vs. Browne,300,Aiemann Zahabi,Reginaldo Vieira,U-DEC,
ad9ecef413a5b48f,3,3,300,24656ef4d605c96f,win,UFC Fight Night: Lewis vs. Browne,300,Reginaldo Vieira,Aiemann Zahabi,U-DEC,
3808db1e982cb103,1,3,300,d0a5ef38a7778ac2,loss,UFC on FOX: Werdum vs Browne,88,Alex White,Estevan Payan,KO/TKO,Punch
3808db1e982cb103,1,3,300,c17041f1bb5768d8,win,UFC on FOX: Werdum vs Browne,88,Estevan Payan,Alex White,KO/TKO,Punch
ad63c30e22e63344,3,3,300,f2477cf43c4975cc,win,UFC Fight Night: De Randamie vs. Ladd,234,Pingyuan Liu,Jonathan Martinez,KO/TKO,Knee
ad63c30e22e63344,3,3,300,31bbd39c0a075d4e,loss,UFC Fight Night: De Randamie vs. Ladd,234,Jonathan Martinez,Pingyuan Liu,KO/TKO,Knee
24bcade0007c2246,3,3,300,bc711b6dd95c1af6,win,UFC Fight Night: Dos Anjos vs. Edwards,300,Jin Soo Son,Mario Bautista,U-DEC,
24bcade0007c2246,3,3,300,7c9c6a884be167fe,loss,UFC Fight Night: Dos Anjos vs. Edwards,300,Mario Bautista,Jin Soo Son,U-DEC,
5510b86a35c5614b,3,3,300,b7f38813485745da,loss,UFC 143: Diaz vs Condit,300,Rafael Natal,Michael Kuiper,U-DEC,
5510b86a35c5614b,3,3,300,0dba4df5f34d5ff0,win,UFC 143: Diaz vs Condit,300,Michael Kuiper,Rafael Natal,U-DEC,
27cdd152218b44d4,1,3,300,06f36cf4bd97ec77,loss,Ortiz vs Shamrock 3: The Final Chapter,163,Jason MacDonald,Ed Herman,SUB,Triangle Choke
27cdd152218b44d4,1,3,300,2be6596a9db33bf5,win,Ortiz vs Shamrock 3: The Final Chapter,163,Ed Herman,Jason MacDonald,SUB,Triangle Choke
2328c7832a356a6d,3,3,300,4f732e58ed907eff,win,UFC Fight Night: Florian vs Gomi,300,Dennis Siver,Ross Pearson,U-DEC,
2328c7832a356a6d,3,3,300,5f87a5c00b3d17ed,loss,UFC Fight Night: Florian vs Gomi,300,Ross Pearson,Dennis Siver,U-DEC,
76641669c1607b7a,1,3,300,27b388f0aab49780,win,UFC Fight Night: Emmett vs. Murphy,253,Diana Belbita,Dione Barbosa,SUB,Arm Triangle
76641669c1607b7a,1,3,300,d7e40dca3ae125be,loss,UFC Fight Night: Emmett vs. Murphy,253,Dione Barbosa,Diana Belbita,SUB,Arm Triangle
b6bd31215bd7ec1f,2,5,300,63def5a5662a6917,win,UFC Fight Night: Dos Santos vs. Tuivasa,150,Tai Tuivasa,Junior Dos Santos,KO/TKO,Punches
b6bd31215bd7ec1f,2,5,300,c62fbc117d57b943,loss,UFC Fight Night: Dos Santos vs. Tuivasa,150,Junior Dos Santos,Tai Tuivasa,KO/TKO,Punches
25d4376e00b16510,3,3,300,8e5d953bdb9ae5e7,loss,UFC Fight Night: Whittaker vs. Gastelum,300,Jessica Penne,Loopy Godinez,S-DEC,
25d4376e00b16510,3,3,300,c742287ed86a09bc,win,UFC Fight Night: Whittaker vs. Gastelum,300,Loopy Godinez,Jessica Penne,S-DEC,
0c27552ea7bc8c8a,1,3,300,ea3dcc417c322064,loss,UFC Fight Night: Smith vs. Clark,275,Anderson Dos Santos,Martin Day,SUB,Guillotine Choke
0c27552ea7bc8c8a,1,3,300,bbc9ab95fa766493,win,UFC Fight Night: Smith vs. Clark,275,Martin Day,Anderson Dos Santos,SUB,Guillotine Choke
16a0352f3e19b931,1,5,300,63def5a5662a6917,loss,UFC 211: Miocic vs. Dos Santos,142,Stipe Miocic,Junior Dos Santos,KO/TKO,Punch
16a0352f3e19b931,1,5,300,d28dee5c705991df,win,UFC 211: Miocic vs. Dos Santos,142,Junior Dos Santos,Stipe Miocic,KO/TKO,Punch
a0e4f43827aa81c4,3,3,300,b102c26727306ab6,win,UFC Fight Night: Bader vs Saint Preux,300,Zach Makovsky,Jussier Formiga,U-DEC,
a0e4f43827aa81c4,3,3,300,57ab4d7c0bc09a30,loss,UFC Fight Night: Bader vs Saint Preux,300,Jussier Formiga,Zach Makovsky,U-DEC,
b26c2f616c9436fb,1,,,8d26912cd2aeb366,win,UFC 19: Ultimate Young Guns,720,Chuck Liddell,Jeremy Horn,SUB,Arm Triangle
b26c2f616c9436fb,1,,,a390eb8a9b2df298,loss,UFC 19: Ultimate Young Guns,720,Jeremy Horn,Chuck Liddell,SUB,Arm Triangle
e53c8a20819f9be6,1,3,300,03f982ca3735070c,loss,UFC on FOX: Henderson vs Thomson,25,Nikita Krylov,Walt Harris,KO/TKO,Kick
e53c8a20819f9be6,1,3,300,1091d4d957141094,win,UFC on FOX: Henderson vs Thomson,25,Walt Harris,Nikita Krylov,KO/TKO,Kick
e284a194fb4648a9,3,3,300,3bc3f60b21cddc6a,loss,UFC Fight Night: Moicano vs. Duncan,207,Tresean Gore,Azamat Bekoev,SUB,Guillotine Choke
e284a194fb4648a9,3,3,300,147e70aa6cc48cfc,win,UFC Fight Night: Moicano vs. Duncan,207,Azamat Bekoev,Tresean Gore,SUB,Guillotine Choke
bb42336d6417914c,2,3,300,d3df1add9d9a7efb,loss,UFC 271: Adesanya vs. Whittaker 2,100,Tai Tuivasa,Derrick Lewis,KO/TKO,Elbow
